target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-05-06,2026-05-03,0.01,1,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-03,0.025,1,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-03,0.05,1,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-03,0.1,1,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-03,0.15,1,quantile,0.643604833246249
hospital admissions,CZ,2026-05-06,2026-05-03,0.2,1,quantile,1.51496592198399
hospital admissions,CZ,2026-05-06,2026-05-03,0.25,1,quantile,2.57101540060202
hospital admissions,CZ,2026-05-06,2026-05-03,0.3,1,quantile,3.51764179462315
hospital admissions,CZ,2026-05-06,2026-05-03,0.35,1,quantile,4.49071998912874
hospital admissions,CZ,2026-05-06,2026-05-03,0.4,1,quantile,5.66821010085584
hospital admissions,CZ,2026-05-06,2026-05-03,0.45,1,quantile,6.92739124188614
hospital admissions,CZ,2026-05-06,2026-05-03,0.5,1,quantile,8.5865869836347
hospital admissions,CZ,2026-05-06,2026-05-03,0.55,1,quantile,10.3673254318469
hospital admissions,CZ,2026-05-06,2026-05-03,0.6,1,quantile,12.4150583676375
hospital admissions,CZ,2026-05-06,2026-05-03,0.65,1,quantile,14.4003105209506
hospital admissions,CZ,2026-05-06,2026-05-03,0.7,1,quantile,16.8832963433406
hospital admissions,CZ,2026-05-06,2026-05-03,0.75,1,quantile,19.2968739873067
hospital admissions,CZ,2026-05-06,2026-05-03,0.8,1,quantile,22.1856392932194
hospital admissions,CZ,2026-05-06,2026-05-03,0.85,1,quantile,26.2171422429448
hospital admissions,CZ,2026-05-06,2026-05-03,0.9,1,quantile,31.5146500810111
hospital admissions,CZ,2026-05-06,2026-05-03,0.95,1,quantile,40.2264863535592
hospital admissions,CZ,2026-05-06,2026-05-03,0.975,1,quantile,48.1859086838055
hospital admissions,CZ,2026-05-06,2026-05-03,0.99,1,quantile,54.5086923259504
hospital admissions,CZ,2026-05-06,2026-05-10,0.01,2,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-10,0.025,2,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-10,0.05,2,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-10,0.1,2,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-10,0.15,2,quantile,0.511269033777242
hospital admissions,CZ,2026-05-06,2026-05-10,0.2,2,quantile,1.77682794577327
hospital admissions,CZ,2026-05-06,2026-05-10,0.25,2,quantile,2.87570115117173
hospital admissions,CZ,2026-05-06,2026-05-10,0.3,2,quantile,3.93152626081248
hospital admissions,CZ,2026-05-06,2026-05-10,0.35,2,quantile,5.46632028807909
hospital admissions,CZ,2026-05-06,2026-05-10,0.4,2,quantile,6.96264130032209
hospital admissions,CZ,2026-05-06,2026-05-10,0.45,2,quantile,8.41063551682161
hospital admissions,CZ,2026-05-06,2026-05-10,0.5,2,quantile,9.86039899503576
hospital admissions,CZ,2026-05-06,2026-05-10,0.55,2,quantile,11.6752322616687
hospital admissions,CZ,2026-05-06,2026-05-10,0.6,2,quantile,13.842764787841
hospital admissions,CZ,2026-05-06,2026-05-10,0.65,2,quantile,16.1538222716023
hospital admissions,CZ,2026-05-06,2026-05-10,0.7,2,quantile,19.2111226590034
hospital admissions,CZ,2026-05-06,2026-05-10,0.75,2,quantile,22.2210970351015
hospital admissions,CZ,2026-05-06,2026-05-10,0.8,2,quantile,26.4154076232498
hospital admissions,CZ,2026-05-06,2026-05-10,0.85,2,quantile,31.4401463361311
hospital admissions,CZ,2026-05-06,2026-05-10,0.9,2,quantile,38.3936682940623
hospital admissions,CZ,2026-05-06,2026-05-10,0.95,2,quantile,49.9254855988437
hospital admissions,CZ,2026-05-06,2026-05-10,0.975,2,quantile,61.5846523522504
hospital admissions,CZ,2026-05-06,2026-05-10,0.99,2,quantile,79.9342118320378
hospital admissions,CZ,2026-05-06,2026-05-17,0.01,3,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-17,0.025,3,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-17,0.05,3,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-17,0.1,3,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-17,0.15,3,quantile,0.513228008276609
hospital admissions,CZ,2026-05-06,2026-05-17,0.2,3,quantile,1.77306655918292
hospital admissions,CZ,2026-05-06,2026-05-17,0.25,3,quantile,3.17623616914556
hospital admissions,CZ,2026-05-06,2026-05-17,0.3,3,quantile,4.52941070173796
hospital admissions,CZ,2026-05-06,2026-05-17,0.35,3,quantile,6.05244167604841
hospital admissions,CZ,2026-05-06,2026-05-17,0.4,3,quantile,7.98529193090162
hospital admissions,CZ,2026-05-06,2026-05-17,0.45,3,quantile,9.36876068350235
hospital admissions,CZ,2026-05-06,2026-05-17,0.5,3,quantile,11.3450464098512
hospital admissions,CZ,2026-05-06,2026-05-17,0.55,3,quantile,14.0775737389441
hospital admissions,CZ,2026-05-06,2026-05-17,0.6,3,quantile,16.4929479557188
hospital admissions,CZ,2026-05-06,2026-05-17,0.65,3,quantile,19.5471047123377
hospital admissions,CZ,2026-05-06,2026-05-17,0.7,3,quantile,22.2698464973211
hospital admissions,CZ,2026-05-06,2026-05-17,0.75,3,quantile,26.2349941863588
hospital admissions,CZ,2026-05-06,2026-05-17,0.8,3,quantile,30.9131661087482
hospital admissions,CZ,2026-05-06,2026-05-17,0.85,3,quantile,37.4697888121481
hospital admissions,CZ,2026-05-06,2026-05-17,0.9,3,quantile,49.7220723876938
hospital admissions,CZ,2026-05-06,2026-05-17,0.95,3,quantile,66.7856291357294
hospital admissions,CZ,2026-05-06,2026-05-17,0.975,3,quantile,84.2620771302157
hospital admissions,CZ,2026-05-06,2026-05-17,0.99,3,quantile,118.516354097021
hospital admissions,CZ,2026-05-06,2026-05-24,0.01,4,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-24,0.025,4,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-24,0.05,4,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-24,0.1,4,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-24,0.15,4,quantile,0
hospital admissions,CZ,2026-05-06,2026-05-24,0.2,4,quantile,1.46977336926828
