target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-05-13,2026-05-10,0.01,1,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-10,0.025,1,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-10,0.05,1,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-10,0.1,1,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-10,0.15,1,quantile,0.146884001366409
hospital admissions,CZ,2026-05-13,2026-05-10,0.2,1,quantile,1.06324304203779
hospital admissions,CZ,2026-05-13,2026-05-10,0.25,1,quantile,2.00213802635763
hospital admissions,CZ,2026-05-13,2026-05-10,0.3,1,quantile,3.03430158337553
hospital admissions,CZ,2026-05-13,2026-05-10,0.35,1,quantile,4.21260868185822
hospital admissions,CZ,2026-05-13,2026-05-10,0.4,1,quantile,5.49046886215362
hospital admissions,CZ,2026-05-13,2026-05-10,0.45,1,quantile,7.17116014640234
hospital admissions,CZ,2026-05-13,2026-05-10,0.5,1,quantile,9.86378484789293
hospital admissions,CZ,2026-05-13,2026-05-10,0.55,1,quantile,11.9263185809489
hospital admissions,CZ,2026-05-13,2026-05-10,0.6,1,quantile,14.2243644205685
hospital admissions,CZ,2026-05-13,2026-05-10,0.65,1,quantile,16.8436009654469
hospital admissions,CZ,2026-05-13,2026-05-10,0.7,1,quantile,19.6826153358606
hospital admissions,CZ,2026-05-13,2026-05-10,0.75,1,quantile,22.98145514747
hospital admissions,CZ,2026-05-13,2026-05-10,0.8,1,quantile,27.0725709523731
hospital admissions,CZ,2026-05-13,2026-05-10,0.85,1,quantile,30.6666053366338
hospital admissions,CZ,2026-05-13,2026-05-10,0.9,1,quantile,37.5283815106957
hospital admissions,CZ,2026-05-13,2026-05-10,0.95,1,quantile,49.8395217362413
hospital admissions,CZ,2026-05-13,2026-05-10,0.975,1,quantile,60.0605426566399
hospital admissions,CZ,2026-05-13,2026-05-10,0.99,1,quantile,70.0977496193764
hospital admissions,CZ,2026-05-13,2026-05-17,0.01,2,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-17,0.025,2,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-17,0.05,2,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-17,0.1,2,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-17,0.15,2,quantile,0.68752604181293
hospital admissions,CZ,2026-05-13,2026-05-17,0.2,2,quantile,2.0365297397262
hospital admissions,CZ,2026-05-13,2026-05-17,0.25,2,quantile,3.22587341171204
hospital admissions,CZ,2026-05-13,2026-05-17,0.3,2,quantile,4.60726643843972
hospital admissions,CZ,2026-05-13,2026-05-17,0.35,2,quantile,6.08973909390803
hospital admissions,CZ,2026-05-13,2026-05-17,0.4,2,quantile,7.60424918767062
hospital admissions,CZ,2026-05-13,2026-05-17,0.45,2,quantile,8.99857993239104
hospital admissions,CZ,2026-05-13,2026-05-17,0.5,2,quantile,11.3504996582569
hospital admissions,CZ,2026-05-13,2026-05-17,0.55,2,quantile,13.4290009877162
hospital admissions,CZ,2026-05-13,2026-05-17,0.6,2,quantile,16.34520797002
hospital admissions,CZ,2026-05-13,2026-05-17,0.65,2,quantile,19.6633425632084
hospital admissions,CZ,2026-05-13,2026-05-17,0.7,2,quantile,23.3626237534739
hospital admissions,CZ,2026-05-13,2026-05-17,0.75,2,quantile,27.1860076623186
hospital admissions,CZ,2026-05-13,2026-05-17,0.8,2,quantile,31.3899757941487
hospital admissions,CZ,2026-05-13,2026-05-17,0.85,2,quantile,38.1975911568935
hospital admissions,CZ,2026-05-13,2026-05-17,0.9,2,quantile,47.6547094235491
hospital admissions,CZ,2026-05-13,2026-05-17,0.95,2,quantile,61.5220387090512
hospital admissions,CZ,2026-05-13,2026-05-17,0.975,2,quantile,78.1904130117432
hospital admissions,CZ,2026-05-13,2026-05-17,0.99,2,quantile,97.8481987716069
hospital admissions,CZ,2026-05-13,2026-05-24,0.01,3,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-24,0.025,3,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-24,0.05,3,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-24,0.1,3,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-24,0.15,3,quantile,0.844174465021142
hospital admissions,CZ,2026-05-13,2026-05-24,0.2,3,quantile,2.30150865671118
hospital admissions,CZ,2026-05-13,2026-05-24,0.25,3,quantile,3.83191398425847
hospital admissions,CZ,2026-05-13,2026-05-24,0.3,3,quantile,5.01981289792002
hospital admissions,CZ,2026-05-13,2026-05-24,0.35,3,quantile,6.64213590615386
hospital admissions,CZ,2026-05-13,2026-05-24,0.4,3,quantile,8.67020073696854
hospital admissions,CZ,2026-05-13,2026-05-24,0.45,3,quantile,11.0544652216386
hospital admissions,CZ,2026-05-13,2026-05-24,0.5,3,quantile,13.0778081234988
hospital admissions,CZ,2026-05-13,2026-05-24,0.55,3,quantile,16.1340472515331
hospital admissions,CZ,2026-05-13,2026-05-24,0.6,3,quantile,19.0880370790202
hospital admissions,CZ,2026-05-13,2026-05-24,0.65,3,quantile,22.2805547221163
hospital admissions,CZ,2026-05-13,2026-05-24,0.7,3,quantile,25.9878142771154
hospital admissions,CZ,2026-05-13,2026-05-24,0.75,3,quantile,30.0789042850122
hospital admissions,CZ,2026-05-13,2026-05-24,0.8,3,quantile,36.5354550409677
hospital admissions,CZ,2026-05-13,2026-05-24,0.85,3,quantile,45.8353167568292
hospital admissions,CZ,2026-05-13,2026-05-24,0.9,3,quantile,59.5301844731362
hospital admissions,CZ,2026-05-13,2026-05-24,0.95,3,quantile,80.2445127264675
hospital admissions,CZ,2026-05-13,2026-05-24,0.975,3,quantile,102.893737038091
hospital admissions,CZ,2026-05-13,2026-05-24,0.99,3,quantile,142.5237052367
hospital admissions,CZ,2026-05-13,2026-05-31,0.01,4,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-31,0.025,4,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-31,0.05,4,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-31,0.1,4,quantile,0
hospital admissions,CZ,2026-05-13,2026-05-31,0.15,4,quantile,0.981860875992384
hospital admissions,CZ,2026-05-13,2026-05-31,0.2,4,quantile,3.0022747566655
hospital admissions,CZ,2026-05-13,2026-05-31,0.25,4,quantile,4.97071801709776
hospital admissions,CZ,2026-05-13,2026-05-31,0.3,4,quantile,6.88477258820104
hospital admissions,CZ,2026-05-13,2026-05-31,0.35,4,quantile,8.90015503721724
hospital admissions,CZ,2026-05-13,2026-05-31,0.4,4,quantile,10.5565929504439
hospital admissions,CZ,2026-05-13,2026-05-31,0.45,4,quantile,12.5986670613412
hospital admissions,CZ,2026-05-13,2026-05-31,0.5,4,quantile,15.0787041937334
hospital admissions,CZ,2026-05-13,2026-05-31,0.55,4,quantile,18.4259561261545
hospital admissions,CZ,2026-05-13,2026-05-31,0.6,4,quantile,22.5882866753657
hospital admissions,CZ,2026-05-13,2026-05-31,0.65,4,quantile,26.6720003108581
hospital admissions,CZ,2026-05-13,2026-05-31,0.7,4,quantile,30.8348581934611
hospital admissions,CZ,2026-05-13,2026-05-31,0.75,4,quantile,37.5076216182777
hospital admissions,CZ,2026-05-13,2026-05-31,0.8,4,quantile,44.6829244004713
hospital admissions,CZ,2026-05-13,2026-05-31,0.85,4,quantile,56.16263286319
hospital admissions,CZ,2026-05-13,2026-05-31,0.9,4,quantile,72.4071400119454
hospital admissions,CZ,2026-05-13,2026-05-31,0.95,4,quantile,102.213580312794
hospital admissions,CZ,2026-05-13,2026-05-31,0.975,4,quantile,140.875759794264
hospital admissions,CZ,2026-05-13,2026-05-31,0.99,4,quantile,190.111704890341
hospital admissions,CZ,2026-05-13,2026-05-10,,1,median,9.86378484789293
hospital admissions,CZ,2026-05-13,2026-05-17,,2,median,11.3504996582569
hospital admissions,CZ,2026-05-13,2026-05-24,,3,median,13.0778081234988
hospital admissions,CZ,2026-05-13,2026-05-31,,4,median,15.0787041937334
hospital admissions,EE,2026-05-13,2026-05-10,0.01,1,quantile,0
hospital admissions,EE,2026-05-13,2026-05-10,0.025,1,quantile,0
hospital admissions,EE,2026-05-13,2026-05-10,0.05,1,quantile,0
hospital admissions,EE,2026-05-13,2026-05-10,0.1,1,quantile,0
hospital admissions,EE,2026-05-13,2026-05-10,0.15,1,quantile,0.0917959660263716
hospital admissions,EE,2026-05-13,2026-05-10,0.2,1,quantile,0.442131291858178
hospital admissions,EE,2026-05-13,2026-05-10,0.25,1,quantile,0.743975651880986
hospital admissions,EE,2026-05-13,2026-05-10,0.3,1,quantile,1.07431359819873
hospital admissions,EE,2026-05-13,2026-05-10,0.35,1,quantile,1.38950279592178
hospital admissions,EE,2026-05-13,2026-05-10,0.4,1,quantile,1.75692267690397
hospital admissions,EE,2026-05-13,2026-05-10,0.45,1,quantile,2.05639723825966
hospital admissions,EE,2026-05-13,2026-05-10,0.5,1,quantile,2.78660239204135
hospital admissions,EE,2026-05-13,2026-05-10,0.55,1,quantile,3.5172593717212
hospital admissions,EE,2026-05-13,2026-05-10,0.6,1,quantile,4.38091849339942
hospital admissions,EE,2026-05-13,2026-05-10,0.65,1,quantile,5.2784217035355
hospital admissions,EE,2026-05-13,2026-05-10,0.7,1,quantile,6.05771803700907
hospital admissions,EE,2026-05-13,2026-05-10,0.75,1,quantile,7.21589429782242
hospital admissions,EE,2026-05-13,2026-05-10,0.8,1,quantile,8.38993818119038
hospital admissions,EE,2026-05-13,2026-05-10,0.85,1,quantile,10.0548361367019
hospital admissions,EE,2026-05-13,2026-05-10,0.9,1,quantile,12.4704753441406
hospital admissions,EE,2026-05-13,2026-05-10,0.95,1,quantile,16.961365924472
hospital admissions,EE,2026-05-13,2026-05-10,0.975,1,quantile,21.9661853609352
hospital admissions,EE,2026-05-13,2026-05-10,0.99,1,quantile,27.2359652437752
hospital admissions,EE,2026-05-13,2026-05-17,0.01,2,quantile,0
hospital admissions,EE,2026-05-13,2026-05-17,0.025,2,quantile,0
hospital admissions,EE,2026-05-13,2026-05-17,0.05,2,quantile,0
hospital admissions,EE,2026-05-13,2026-05-17,0.1,2,quantile,0
hospital admissions,EE,2026-05-13,2026-05-17,0.15,2,quantile,0
hospital admissions,EE,2026-05-13,2026-05-17,0.2,2,quantile,0.167659652774594
hospital admissions,EE,2026-05-13,2026-05-17,0.25,2,quantile,0.641587344478989
hospital admissions,EE,2026-05-13,2026-05-17,0.3,2,quantile,1.01944404107369
hospital admissions,EE,2026-05-13,2026-05-17,0.35,2,quantile,1.39934451199723
hospital admissions,EE,2026-05-13,2026-05-17,0.4,2,quantile,1.85204984751798
hospital admissions,EE,2026-05-13,2026-05-17,0.45,2,quantile,2.34378174275293
hospital admissions,EE,2026-05-13,2026-05-17,0.5,2,quantile,3.02170760609662
hospital admissions,EE,2026-05-13,2026-05-17,0.55,2,quantile,3.91308839401584
hospital admissions,EE,2026-05-13,2026-05-17,0.6,2,quantile,4.74704402977213
hospital admissions,EE,2026-05-13,2026-05-17,0.65,2,quantile,5.60282090746832
hospital admissions,EE,2026-05-13,2026-05-17,0.7,2,quantile,6.8700796559113
hospital admissions,EE,2026-05-13,2026-05-17,0.75,2,quantile,8.54503071806551
hospital admissions,EE,2026-05-13,2026-05-17,0.8,2,quantile,10.6800931377785
hospital admissions,EE,2026-05-13,2026-05-17,0.85,2,quantile,12.7253245214654
hospital admissions,EE,2026-05-13,2026-05-17,0.9,2,quantile,16.2114435081061
hospital admissions,EE,2026-05-13,2026-05-17,0.95,2,quantile,23.1657472711174
hospital admissions,EE,2026-05-13,2026-05-17,0.975,2,quantile,29.802704928355
hospital admissions,EE,2026-05-13,2026-05-17,0.99,2,quantile,36.2628810153393
hospital admissions,EE,2026-05-13,2026-05-24,0.01,3,quantile,0
hospital admissions,EE,2026-05-13,2026-05-24,0.025,3,quantile,0
hospital admissions,EE,2026-05-13,2026-05-24,0.05,3,quantile,0
hospital admissions,EE,2026-05-13,2026-05-24,0.1,3,quantile,0
hospital admissions,EE,2026-05-13,2026-05-24,0.15,3,quantile,0
hospital admissions,EE,2026-05-13,2026-05-24,0.2,3,quantile,0
hospital admissions,EE,2026-05-13,2026-05-24,0.25,3,quantile,0.364233242442753
hospital admissions,EE,2026-05-13,2026-05-24,0.3,3,quantile,0.847329350911886
hospital admissions,EE,2026-05-13,2026-05-24,0.35,3,quantile,1.35982954344222
hospital admissions,EE,2026-05-13,2026-05-24,0.4,3,quantile,1.96949110459185
hospital admissions,EE,2026-05-13,2026-05-24,0.45,3,quantile,2.60363194787054
hospital admissions,EE,2026-05-13,2026-05-24,0.5,3,quantile,3.3094381605698
hospital admissions,EE,2026-05-13,2026-05-24,0.55,3,quantile,4.14306172859734
hospital admissions,EE,2026-05-13,2026-05-24,0.6,3,quantile,5.18577328978353
hospital admissions,EE,2026-05-13,2026-05-24,0.65,3,quantile,6.48052596382597
hospital admissions,EE,2026-05-13,2026-05-24,0.7,3,quantile,7.74410338926696
hospital admissions,EE,2026-05-13,2026-05-24,0.75,3,quantile,10.2155061851639
hospital admissions,EE,2026-05-13,2026-05-24,0.8,3,quantile,12.7322292198299
hospital admissions,EE,2026-05-13,2026-05-24,0.85,3,quantile,16.1208141489397
hospital admissions,EE,2026-05-13,2026-05-24,0.9,3,quantile,21.0886131210007
hospital admissions,EE,2026-05-13,2026-05-24,0.95,3,quantile,28.5824484618411
hospital admissions,EE,2026-05-13,2026-05-24,0.975,3,quantile,40.659076750903
hospital admissions,EE,2026-05-13,2026-05-24,0.99,3,quantile,55.8459428919088
hospital admissions,EE,2026-05-13,2026-05-31,0.01,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.025,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.05,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.1,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.15,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.2,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.25,4,quantile,0
hospital admissions,EE,2026-05-13,2026-05-31,0.3,4,quantile,0.503258648798489
hospital admissions,EE,2026-05-13,2026-05-31,0.35,4,quantile,1.20289699508694
hospital admissions,EE,2026-05-13,2026-05-31,0.4,4,quantile,1.9571651374364
hospital admissions,EE,2026-05-13,2026-05-31,0.45,4,quantile,2.75050163331166
hospital admissions,EE,2026-05-13,2026-05-31,0.5,4,quantile,3.65341652785874
hospital admissions,EE,2026-05-13,2026-05-31,0.55,4,quantile,4.62841589698432
hospital admissions,EE,2026-05-13,2026-05-31,0.6,4,quantile,5.73557476356034
hospital admissions,EE,2026-05-13,2026-05-31,0.65,4,quantile,7.16826228254653
hospital admissions,EE,2026-05-13,2026-05-31,0.7,4,quantile,8.80874230215467
hospital admissions,EE,2026-05-13,2026-05-31,0.75,4,quantile,11.5900981526434
hospital admissions,EE,2026-05-13,2026-05-31,0.8,4,quantile,14.8321670896542
hospital admissions,EE,2026-05-13,2026-05-31,0.85,4,quantile,19.4393845181969
hospital admissions,EE,2026-05-13,2026-05-31,0.9,4,quantile,25.0378609755014
hospital admissions,EE,2026-05-13,2026-05-31,0.95,4,quantile,38.3699026403275
hospital admissions,EE,2026-05-13,2026-05-31,0.975,4,quantile,53.452850087141
hospital admissions,EE,2026-05-13,2026-05-31,0.99,4,quantile,77.5424482221785
hospital admissions,EE,2026-05-13,2026-05-10,,1,median,2.78660239204135
hospital admissions,EE,2026-05-13,2026-05-17,,2,median,3.02170760609662
hospital admissions,EE,2026-05-13,2026-05-24,,3,median,3.3094381605698
hospital admissions,EE,2026-05-13,2026-05-31,,4,median,3.65341652785874
hospital admissions,ES,2026-05-13,2026-05-10,0.01,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.025,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.05,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.1,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.15,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.2,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.25,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.3,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.35,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.4,1,quantile,0
hospital admissions,ES,2026-05-13,2026-05-10,0.45,1,quantile,1.07285147770714
hospital admissions,ES,2026-05-13,2026-05-10,0.5,1,quantile,5.53583801439756
hospital admissions,ES,2026-05-13,2026-05-10,0.55,1,quantile,23.6690505484554
hospital admissions,ES,2026-05-13,2026-05-10,0.6,1,quantile,47.838719731687
hospital admissions,ES,2026-05-13,2026-05-10,0.65,1,quantile,70.0189455279319
hospital admissions,ES,2026-05-13,2026-05-10,0.7,1,quantile,96.405412895701
hospital admissions,ES,2026-05-13,2026-05-10,0.75,1,quantile,119.803790515867
hospital admissions,ES,2026-05-13,2026-05-10,0.8,1,quantile,154.13730601992
hospital admissions,ES,2026-05-13,2026-05-10,0.85,1,quantile,179.656692112195
hospital admissions,ES,2026-05-13,2026-05-10,0.9,1,quantile,211.018510723682
hospital admissions,ES,2026-05-13,2026-05-10,0.95,1,quantile,282.024178462176
hospital admissions,ES,2026-05-13,2026-05-10,0.975,1,quantile,329.482932455824
hospital admissions,ES,2026-05-13,2026-05-10,0.99,1,quantile,400.878781492121
hospital admissions,ES,2026-05-13,2026-05-17,0.01,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.025,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.05,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.1,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.15,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.2,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.25,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.3,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.35,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.4,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.45,2,quantile,0
hospital admissions,ES,2026-05-13,2026-05-17,0.5,2,quantile,6.51507544663068
hospital admissions,ES,2026-05-13,2026-05-17,0.55,2,quantile,18.2822885468992
hospital admissions,ES,2026-05-13,2026-05-17,0.6,2,quantile,42.696667152698
hospital admissions,ES,2026-05-13,2026-05-17,0.65,2,quantile,65.5288642147538
hospital admissions,ES,2026-05-13,2026-05-17,0.7,2,quantile,94.1064695058206
hospital admissions,ES,2026-05-13,2026-05-17,0.75,2,quantile,123.482326844267
hospital admissions,ES,2026-05-13,2026-05-17,0.8,2,quantile,155.449300453192
hospital admissions,ES,2026-05-13,2026-05-17,0.85,2,quantile,193.31087326533
hospital admissions,ES,2026-05-13,2026-05-17,0.9,2,quantile,239.654040269165
