target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-04-22,2026-04-19,0.01,1,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-19,0.025,1,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-19,0.05,1,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-19,0.1,1,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-19,0.15,1,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-19,0.2,1,quantile,0.195157740499126
hospital admissions,CZ,2026-04-22,2026-04-19,0.25,1,quantile,0.976136437217021
hospital admissions,CZ,2026-04-22,2026-04-19,0.3,1,quantile,1.90688737807079
hospital admissions,CZ,2026-04-22,2026-04-19,0.35,1,quantile,2.60546490467826
hospital admissions,CZ,2026-04-22,2026-04-19,0.4,1,quantile,3.38183692241096
hospital admissions,CZ,2026-04-22,2026-04-19,0.45,1,quantile,4.4770413196098
hospital admissions,CZ,2026-04-22,2026-04-19,0.5,1,quantile,5.82149070527425
hospital admissions,CZ,2026-04-22,2026-04-19,0.55,1,quantile,7.5763716550101
hospital admissions,CZ,2026-04-22,2026-04-19,0.6,1,quantile,8.97401710028178
hospital admissions,CZ,2026-04-22,2026-04-19,0.65,1,quantile,10.9459181524497
hospital admissions,CZ,2026-04-22,2026-04-19,0.7,1,quantile,13.4705301845733
hospital admissions,CZ,2026-04-22,2026-04-19,0.75,1,quantile,15.554063136834
hospital admissions,CZ,2026-04-22,2026-04-19,0.8,1,quantile,18.270795752217
hospital admissions,CZ,2026-04-22,2026-04-19,0.85,1,quantile,22.0598449125091
hospital admissions,CZ,2026-04-22,2026-04-19,0.9,1,quantile,27.3544745595874
hospital admissions,CZ,2026-04-22,2026-04-19,0.95,1,quantile,35.7978533898592
hospital admissions,CZ,2026-04-22,2026-04-19,0.975,1,quantile,43.8158624361884
hospital admissions,CZ,2026-04-22,2026-04-19,0.99,1,quantile,48.887326831565
hospital admissions,CZ,2026-04-22,2026-04-26,0.01,2,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-26,0.025,2,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-26,0.05,2,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-26,0.1,2,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-26,0.15,2,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-26,0.2,2,quantile,0
hospital admissions,CZ,2026-04-22,2026-04-26,0.25,2,quantile,0.272030142817426
hospital admissions,CZ,2026-04-22,2026-04-26,0.3,2,quantile,1.3797134574151
hospital admissions,CZ,2026-04-22,2026-04-26,0.35,2,quantile,2.78737502520286
hospital admissions,CZ,2026-04-22,2026-04-26,0.4,2,quantile,3.92048058575283
hospital admissions,CZ,2026-04-22,2026-04-26,0.45,2,quantile,5.2790050944036
hospital admissions,CZ,2026-04-22,2026-04-26,0.5,2,quantile,6.62895270299453
hospital admissions,CZ,2026-04-22,2026-04-26,0.55,2,quantile,8.09703391343134
hospital admissions,CZ,2026-04-22,2026-04-26,0.6,2,quantile,9.9599341965108
hospital admissions,CZ,2026-04-22,2026-04-26,0.65,2,quantile,11.8724830611243
hospital admissions,CZ,2026-04-22,2026-04-26,0.7,2,quantile,14.5377667902213
hospital admissions,CZ,2026-04-22,2026-04-26,0.75,2,quantile,17.7998258643608
hospital admissions,CZ,2026-04-22,2026-04-26,0.8,2,quantile,20.6111697664711
hospital admissions,CZ,2026-04-22,2026-04-26,0.85,2,quantile,25.8170382128083
hospital admissions,CZ,2026-04-22,2026-04-26,0.9,2,quantile,32.6143966131804
hospital admissions,CZ,2026-04-22,2026-04-26,0.95,2,quantile,43.524656556274
hospital admissions,CZ,2026-04-22,2026-04-26,0.975,2,quantile,54.6197266628352
hospital admissions,CZ,2026-04-22,2026-04-26,0.99,2,quantile,69.9914319981139
hospital admissions,CZ,2026-04-22,2026-05-03,0.01,3,quantile,0
hospital admissions,CZ,2026-04-22,2026-05-03,0.025,3,quantile,0
