target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-03-04,2026-03-01,0.01,1,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-01,0.025,1,quantile,0.169892869597559
hospital admissions,CZ,2026-03-04,2026-03-01,0.05,1,quantile,1.07292511268187
hospital admissions,CZ,2026-03-04,2026-03-01,0.1,1,quantile,2.46891199069374
hospital admissions,CZ,2026-03-04,2026-03-01,0.15,1,quantile,4.1111440789984
hospital admissions,CZ,2026-03-04,2026-03-01,0.2,1,quantile,5.85761776661017
hospital admissions,CZ,2026-03-04,2026-03-01,0.25,1,quantile,7.54832479709432
hospital admissions,CZ,2026-03-04,2026-03-01,0.3,1,quantile,9.45546949156218
hospital admissions,CZ,2026-03-04,2026-03-01,0.35,1,quantile,11.6495275526109
hospital admissions,CZ,2026-03-04,2026-03-01,0.4,1,quantile,13.3339446365729
hospital admissions,CZ,2026-03-04,2026-03-01,0.45,1,quantile,15.1261863849648
hospital admissions,CZ,2026-03-04,2026-03-01,0.5,1,quantile,17.0640532896932
hospital admissions,CZ,2026-03-04,2026-03-01,0.55,1,quantile,19.1137945592099
hospital admissions,CZ,2026-03-04,2026-03-01,0.6,1,quantile,21.4843902945517
hospital admissions,CZ,2026-03-04,2026-03-01,0.65,1,quantile,24.0013906666977
hospital admissions,CZ,2026-03-04,2026-03-01,0.7,1,quantile,27.3840107273485
hospital admissions,CZ,2026-03-04,2026-03-01,0.75,1,quantile,29.7842684425183
hospital admissions,CZ,2026-03-04,2026-03-01,0.8,1,quantile,33.0179012434138
hospital admissions,CZ,2026-03-04,2026-03-01,0.85,1,quantile,37.4249489409006
hospital admissions,CZ,2026-03-04,2026-03-01,0.9,1,quantile,44.5732671846076
hospital admissions,CZ,2026-03-04,2026-03-01,0.95,1,quantile,52.2621093017344
hospital admissions,CZ,2026-03-04,2026-03-01,0.975,1,quantile,60.987287263759
hospital admissions,CZ,2026-03-04,2026-03-01,0.99,1,quantile,69.9430940779526
hospital admissions,CZ,2026-03-04,2026-03-08,0.01,2,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-08,0.025,2,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-08,0.05,2,quantile,1.08385599361618
hospital admissions,CZ,2026-03-04,2026-03-08,0.1,2,quantile,3.12648893241244
hospital admissions,CZ,2026-03-04,2026-03-08,0.15,2,quantile,4.93437981103304
hospital admissions,CZ,2026-03-04,2026-03-08,0.2,2,quantile,6.84862051725201
hospital admissions,CZ,2026-03-04,2026-03-08,0.25,2,quantile,8.45835980208277
hospital admissions,CZ,2026-03-04,2026-03-08,0.3,2,quantile,10.1237727269526
hospital admissions,CZ,2026-03-04,2026-03-08,0.35,2,quantile,11.8209126463165
hospital admissions,CZ,2026-03-04,2026-03-08,0.4,2,quantile,13.6797707668657
hospital admissions,CZ,2026-03-04,2026-03-08,0.45,2,quantile,15.6371982908982
hospital admissions,CZ,2026-03-04,2026-03-08,0.5,2,quantile,18.8798878195261
hospital admissions,CZ,2026-03-04,2026-03-08,0.55,2,quantile,21.0746827895124
hospital admissions,CZ,2026-03-04,2026-03-08,0.6,2,quantile,23.2712461913651
hospital admissions,CZ,2026-03-04,2026-03-08,0.65,2,quantile,26.3219261846163
hospital admissions,CZ,2026-03-04,2026-03-08,0.7,2,quantile,29.6491204780732
hospital admissions,CZ,2026-03-04,2026-03-08,0.75,2,quantile,33.6424449432092
hospital admissions,CZ,2026-03-04,2026-03-08,0.8,2,quantile,38.1415930278679
hospital admissions,CZ,2026-03-04,2026-03-08,0.85,2,quantile,44.5614001577434
hospital admissions,CZ,2026-03-04,2026-03-08,0.9,2,quantile,53.122989812111
hospital admissions,CZ,2026-03-04,2026-03-08,0.95,2,quantile,64.0528085531988
hospital admissions,CZ,2026-03-04,2026-03-08,0.975,2,quantile,76.7296552713281
hospital admissions,CZ,2026-03-04,2026-03-08,0.99,2,quantile,99.1785408433901
hospital admissions,CZ,2026-03-04,2026-03-15,0.01,3,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-15,0.025,3,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-15,0.05,3,quantile,2.04747302397734
hospital admissions,CZ,2026-03-04,2026-03-15,0.1,3,quantile,4.4301465767329
hospital admissions,CZ,2026-03-04,2026-03-15,0.15,3,quantile,6.54519507929562
hospital admissions,CZ,2026-03-04,2026-03-15,0.2,3,quantile,8.03942404136255
hospital admissions,CZ,2026-03-04,2026-03-15,0.25,3,quantile,10.0049945085917
hospital admissions,CZ,2026-03-04,2026-03-15,0.3,3,quantile,11.8433035204812
hospital admissions,CZ,2026-03-04,2026-03-15,0.35,3,quantile,13.7732991371567
hospital admissions,CZ,2026-03-04,2026-03-15,0.4,3,quantile,16.0554974648275
hospital admissions,CZ,2026-03-04,2026-03-15,0.45,3,quantile,18.3073383895883
hospital admissions,CZ,2026-03-04,2026-03-15,0.5,3,quantile,21.0482211626642
hospital admissions,CZ,2026-03-04,2026-03-15,0.55,3,quantile,23.9348875735682
hospital admissions,CZ,2026-03-04,2026-03-15,0.6,3,quantile,26.4282955007732
hospital admissions,CZ,2026-03-04,2026-03-15,0.65,3,quantile,29.9897248310685
hospital admissions,CZ,2026-03-04,2026-03-15,0.7,3,quantile,34.1788445467755
hospital admissions,CZ,2026-03-04,2026-03-15,0.75,3,quantile,38.6997322241977
hospital admissions,CZ,2026-03-04,2026-03-15,0.8,3,quantile,45.6354970127076
hospital admissions,CZ,2026-03-04,2026-03-15,0.85,3,quantile,53.5308400158869
hospital admissions,CZ,2026-03-04,2026-03-15,0.9,3,quantile,65.3222032801545
hospital admissions,CZ,2026-03-04,2026-03-15,0.95,3,quantile,83.6094428719279
hospital admissions,CZ,2026-03-04,2026-03-15,0.975,3,quantile,104.564484013738
hospital admissions,CZ,2026-03-04,2026-03-15,0.99,3,quantile,148.788675177229
hospital admissions,CZ,2026-03-04,2026-03-22,0.01,4,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-22,0.025,4,quantile,0
hospital admissions,CZ,2026-03-04,2026-03-22,0.05,4,quantile,1.44191663901892
hospital admissions,CZ,2026-03-04,2026-03-22,0.1,4,quantile,4.0673070967555
hospital admissions,CZ,2026-03-04,2026-03-22,0.15,4,quantile,6.40866470389035
hospital admissions,CZ,2026-03-04,2026-03-22,0.2,4,quantile,8.48902330918151
hospital admissions,CZ,2026-03-04,2026-03-22,0.25,4,quantile,10.9131603637895
hospital admissions,CZ,2026-03-04,2026-03-22,0.3,4,quantile,13.174018273515
hospital admissions,CZ,2026-03-04,2026-03-22,0.35,4,quantile,15.3928615365136
hospital admissions,CZ,2026-03-04,2026-03-22,0.4,4,quantile,18.0680099159304
hospital admissions,CZ,2026-03-04,2026-03-22,0.45,4,quantile,20.6477267668032
hospital admissions,CZ,2026-03-04,2026-03-22,0.5,4,quantile,23.5925837259428
hospital admissions,CZ,2026-03-04,2026-03-22,0.55,4,quantile,26.7629313288622
hospital admissions,CZ,2026-03-04,2026-03-22,0.6,4,quantile,29.8713469593405
hospital admissions,CZ,2026-03-04,2026-03-22,0.65,4,quantile,34.3856184637554
hospital admissions,CZ,2026-03-04,2026-03-22,0.7,4,quantile,39.2378984142026
hospital admissions,CZ,2026-03-04,2026-03-22,0.75,4,quantile,44.1720102217595
hospital admissions,CZ,2026-03-04,2026-03-22,0.8,4,quantile,51.9575412190761
hospital admissions,CZ,2026-03-04,2026-03-22,0.85,4,quantile,64.5378671726811
hospital admissions,CZ,2026-03-04,2026-03-22,0.9,4,quantile,80.0538513775102
hospital admissions,CZ,2026-03-04,2026-03-22,0.95,4,quantile,107.259069667002
hospital admissions,CZ,2026-03-04,2026-03-22,0.975,4,quantile,135.509085481963
hospital admissions,CZ,2026-03-04,2026-03-22,0.99,4,quantile,181.272769040847
hospital admissions,CZ,2026-03-04,2026-03-01,,1,median,17.0640532896932
hospital admissions,CZ,2026-03-04,2026-03-08,,2,median,18.8798878195261
hospital admissions,CZ,2026-03-04,2026-03-15,,3,median,21.0482211626642
hospital admissions,CZ,2026-03-04,2026-03-22,,4,median,23.5925837259428
hospital admissions,EE,2026-03-04,2026-03-01,0.01,1,quantile,0.155073620801989
hospital admissions,EE,2026-03-04,2026-03-01,0.025,1,quantile,0.155073620801989
hospital admissions,EE,2026-03-04,2026-03-01,0.05,1,quantile,0.361240050757483
hospital admissions,EE,2026-03-04,2026-03-01,0.1,1,quantile,0.98856752846997
hospital admissions,EE,2026-03-04,2026-03-01,0.15,1,quantile,1.54254001129869
hospital admissions,EE,2026-03-04,2026-03-01,0.2,1,quantile,2.27326548838863
hospital admissions,EE,2026-03-04,2026-03-01,0.25,1,quantile,3.00457534618834
hospital admissions,EE,2026-03-04,2026-03-01,0.3,1,quantile,3.68760950155407
hospital admissions,EE,2026-03-04,2026-03-01,0.35,1,quantile,4.23499129083645
hospital admissions,EE,2026-03-04,2026-03-01,0.4,1,quantile,4.7807745372867
hospital admissions,EE,2026-03-04,2026-03-01,0.45,1,quantile,5.60025429837651
hospital admissions,EE,2026-03-04,2026-03-01,0.5,1,quantile,6.50684236465939
hospital admissions,EE,2026-03-04,2026-03-01,0.55,1,quantile,7.34688986360616
hospital admissions,EE,2026-03-04,2026-03-01,0.6,1,quantile,8.33969794253646
hospital admissions,EE,2026-03-04,2026-03-01,0.65,1,quantile,9.30323983490421
hospital admissions,EE,2026-03-04,2026-03-01,0.7,1,quantile,10.1957652324959
hospital admissions,EE,2026-03-04,2026-03-01,0.75,1,quantile,11.3419110927215
hospital admissions,EE,2026-03-04,2026-03-01,0.8,1,quantile,12.7914035213467
hospital admissions,EE,2026-03-04,2026-03-01,0.85,1,quantile,14.5690326538689
hospital admissions,EE,2026-03-04,2026-03-01,0.9,1,quantile,17.3127276982666
hospital admissions,EE,2026-03-04,2026-03-01,0.95,1,quantile,22.1820350566492
hospital admissions,EE,2026-03-04,2026-03-01,0.975,1,quantile,26.4211909080275
hospital admissions,EE,2026-03-04,2026-03-01,0.99,1,quantile,32.6481478889575
hospital admissions,EE,2026-03-04,2026-03-08,0.01,2,quantile,0.250191929896672
hospital admissions,EE,2026-03-04,2026-03-08,0.025,2,quantile,0.448613246075653
hospital admissions,EE,2026-03-04,2026-03-08,0.05,2,quantile,0.764802857313037
hospital admissions,EE,2026-03-04,2026-03-08,0.1,2,quantile,1.34850564883828
hospital admissions,EE,2026-03-04,2026-03-08,0.15,2,quantile,2.00711737589921
hospital admissions,EE,2026-03-04,2026-03-08,0.2,2,quantile,2.55339807866048
hospital admissions,EE,2026-03-04,2026-03-08,0.25,2,quantile,3.18793703846196
hospital admissions,EE,2026-03-04,2026-03-08,0.3,2,quantile,3.92020808014523
hospital admissions,EE,2026-03-04,2026-03-08,0.35,2,quantile,4.47318051060044
hospital admissions,EE,2026-03-04,2026-03-08,0.4,2,quantile,5.21421026746538
hospital admissions,EE,2026-03-04,2026-03-08,0.45,2,quantile,5.90416447642769
hospital admissions,EE,2026-03-04,2026-03-08,0.5,2,quantile,6.83000349828961
hospital admissions,EE,2026-03-04,2026-03-08,0.55,2,quantile,8.03454146062007
hospital admissions,EE,2026-03-04,2026-03-08,0.6,2,quantile,9.18203353603414
hospital admissions,EE,2026-03-04,2026-03-08,0.65,2,quantile,10.6308819427465
hospital admissions,EE,2026-03-04,2026-03-08,0.7,2,quantile,11.8567901102921
hospital admissions,EE,2026-03-04,2026-03-08,0.75,2,quantile,13.7450747358473
hospital admissions,EE,2026-03-04,2026-03-08,0.8,2,quantile,15.9270011381831
hospital admissions,EE,2026-03-04,2026-03-08,0.85,2,quantile,18.6577818350858
hospital admissions,EE,2026-03-04,2026-03-08,0.9,2,quantile,22.2162604693772
hospital admissions,EE,2026-03-04,2026-03-08,0.95,2,quantile,29.9392392268164
hospital admissions,EE,2026-03-04,2026-03-08,0.975,2,quantile,36.086549549749
hospital admissions,EE,2026-03-04,2026-03-08,0.99,2,quantile,42.9942307748762
hospital admissions,EE,2026-03-04,2026-03-15,0.01,3,quantile,0.267153133899137
hospital admissions,EE,2026-03-04,2026-03-15,0.025,3,quantile,0.35590648099483
hospital admissions,EE,2026-03-04,2026-03-15,0.05,3,quantile,0.736864490740172
hospital admissions,EE,2026-03-04,2026-03-15,0.1,3,quantile,1.3327761297073
hospital admissions,EE,2026-03-04,2026-03-15,0.15,3,quantile,1.85059304164692
hospital admissions,EE,2026-03-04,2026-03-15,0.2,3,quantile,2.52165975371228
hospital admissions,EE,2026-03-04,2026-03-15,0.25,3,quantile,3.12538689148402
hospital admissions,EE,2026-03-04,2026-03-15,0.3,3,quantile,3.78846168036583
hospital admissions,EE,2026-03-04,2026-03-15,0.35,3,quantile,4.55947530138236
hospital admissions,EE,2026-03-04,2026-03-15,0.4,3,quantile,5.46104465347062
hospital admissions,EE,2026-03-04,2026-03-15,0.45,3,quantile,6.4591439129593
hospital admissions,EE,2026-03-04,2026-03-15,0.5,3,quantile,7.27904716589688
hospital admissions,EE,2026-03-04,2026-03-15,0.55,3,quantile,8.58736635384208
hospital admissions,EE,2026-03-04,2026-03-15,0.6,3,quantile,9.66118812200112
hospital admissions,EE,2026-03-04,2026-03-15,0.65,3,quantile,11.1212051065447
hospital admissions,EE,2026-03-04,2026-03-15,0.7,3,quantile,13.0998448067789
hospital admissions,EE,2026-03-04,2026-03-15,0.75,3,quantile,15.5106642186332
hospital admissions,EE,2026-03-04,2026-03-15,0.8,3,quantile,18.9457740623648
hospital admissions,EE,2026-03-04,2026-03-15,0.85,3,quantile,22.5789469660612
hospital admissions,EE,2026-03-04,2026-03-15,0.9,3,quantile,28.1650264434021
hospital admissions,EE,2026-03-04,2026-03-15,0.95,3,quantile,35.6892801180914
hospital admissions,EE,2026-03-04,2026-03-15,0.975,3,quantile,47.8177033889779
hospital admissions,EE,2026-03-04,2026-03-15,0.99,3,quantile,66.4731129725664
hospital admissions,EE,2026-03-04,2026-03-22,0.01,4,quantile,0
hospital admissions,EE,2026-03-04,2026-03-22,0.025,4,quantile,0
hospital admissions,EE,2026-03-04,2026-03-22,0.05,4,quantile,0.421265028530557
hospital admissions,EE,2026-03-04,2026-03-22,0.1,4,quantile,1.05827174394864
hospital admissions,EE,2026-03-04,2026-03-22,0.15,4,quantile,1.56773493140109
hospital admissions,EE,2026-03-04,2026-03-22,0.2,4,quantile,2.27764320438836
hospital admissions,EE,2026-03-04,2026-03-22,0.25,4,quantile,3.04577150092891
hospital admissions,EE,2026-03-04,2026-03-22,0.3,4,quantile,3.90605504687986
hospital admissions,EE,2026-03-04,2026-03-22,0.35,4,quantile,4.77345310469641
hospital admissions,EE,2026-03-04,2026-03-22,0.4,4,quantile,5.73914385551462
hospital admissions,EE,2026-03-04,2026-03-22,0.45,4,quantile,6.78350048835267
hospital admissions,EE,2026-03-04,2026-03-22,0.5,4,quantile,7.84887538544227
hospital admissions,EE,2026-03-04,2026-03-22,0.55,4,quantile,9.11843912986103
hospital admissions,EE,2026-03-04,2026-03-22,0.6,4,quantile,10.532554169152
hospital admissions,EE,2026-03-04,2026-03-22,0.65,4,quantile,12.3871463463869
hospital admissions,EE,2026-03-04,2026-03-22,0.7,4,quantile,14.4767835896977
hospital admissions,EE,2026-03-04,2026-03-22,0.75,4,quantile,17.6019215888692
hospital admissions,EE,2026-03-04,2026-03-22,0.8,4,quantile,21.2165962808827
hospital admissions,EE,2026-03-04,2026-03-22,0.85,4,quantile,25.9201950489388
hospital admissions,EE,2026-03-04,2026-03-22,0.9,4,quantile,32.3846792678883
hospital admissions,EE,2026-03-04,2026-03-22,0.95,4,quantile,47.4734879141137
hospital admissions,EE,2026-03-04,2026-03-22,0.975,4,quantile,62.3384031414866
hospital admissions,EE,2026-03-04,2026-03-22,0.99,4,quantile,86.350918654657
hospital admissions,EE,2026-03-04,2026-03-01,,1,median,6.50684236465939
hospital admissions,EE,2026-03-04,2026-03-08,,2,median,6.83000349828961
hospital admissions,EE,2026-03-04,2026-03-15,,3,median,7.27904716589688
hospital admissions,EE,2026-03-04,2026-03-22,,4,median,7.84887538544227
hospital admissions,FR,2026-03-04,2026-03-01,0.01,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.025,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.05,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.1,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.15,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.2,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.25,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.3,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.35,1,quantile,0
hospital admissions,FR,2026-03-04,2026-03-01,0.4,1,quantile,0.179890221283898
