target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-08-26,2026-08-23,0.01,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.025,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.05,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.1,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.15,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.2,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.25,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.3,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.35,1,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-23,0.4,1,quantile,0.585524463329024
hospital admissions,CZ,2026-08-26,2026-08-23,0.45,1,quantile,1.25125665718553
hospital admissions,CZ,2026-08-26,2026-08-23,0.5,1,quantile,2.39075986311842
hospital admissions,CZ,2026-08-26,2026-08-23,0.55,1,quantile,3.58720208832038
hospital admissions,CZ,2026-08-26,2026-08-23,0.6,1,quantile,4.96636541312617
hospital admissions,CZ,2026-08-26,2026-08-23,0.65,1,quantile,6.56822639346063
hospital admissions,CZ,2026-08-26,2026-08-23,0.7,1,quantile,8.30596739544178
hospital admissions,CZ,2026-08-26,2026-08-23,0.75,1,quantile,10.7330760960864
hospital admissions,CZ,2026-08-26,2026-08-23,0.8,1,quantile,13.5661404843356
hospital admissions,CZ,2026-08-26,2026-08-23,0.85,1,quantile,16.7620064128551
hospital admissions,CZ,2026-08-26,2026-08-23,0.9,1,quantile,21.1443584726787
hospital admissions,CZ,2026-08-26,2026-08-23,0.95,1,quantile,30.9204422383904
hospital admissions,CZ,2026-08-26,2026-08-23,0.975,1,quantile,38.0562823318253
hospital admissions,CZ,2026-08-26,2026-08-23,0.99,1,quantile,45.1772685775349
hospital admissions,CZ,2026-08-26,2026-08-30,0.01,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.025,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.05,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.1,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.15,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.2,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.25,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.3,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.35,2,quantile,0
hospital admissions,CZ,2026-08-26,2026-08-30,0.4,2,quantile,0.512984322727787
hospital admissions,CZ,2026-08-26,2026-08-30,0.45,2,quantile,1.64503001151425
hospital admissions,CZ,2026-08-26,2026-08-30,0.5,2,quantile,2.8004895408066
hospital admissions,CZ,2026-08-26,2026-08-30,0.55,2,quantile,4.0901224593566
hospital admissions,CZ,2026-08-26,2026-08-30,0.6,2,quantile,5.80141447212462
hospital admissions,CZ,2026-08-26,2026-08-30,0.65,2,quantile,7.59269890962909
hospital admissions,CZ,2026-08-26,2026-08-30,0.7,2,quantile,9.32084370117014
hospital admissions,CZ,2026-08-26,2026-08-30,0.75,2,quantile,12.4164011657906
hospital admissions,CZ,2026-08-26,2026-08-30,0.8,2,quantile,16.1644734025803
hospital admissions,CZ,2026-08-26,2026-08-30,0.85,2,quantile,20.6110170128532
hospital admissions,CZ,2026-08-26,2026-08-30,0.9,2,quantile,26.4523573659776
hospital admissions,CZ,2026-08-26,2026-08-30,0.95,2,quantile,37.1664013496
hospital admissions,CZ,2026-08-26,2026-08-30,0.975,2,quantile,48.5140811613744
hospital admissions,CZ,2026-08-26,2026-08-30,0.99,2,quantile,62.6881883512545
hospital admissions,CZ,2026-08-26,2026-09-06,0.01,3,quantile,0
hospital admissions,CZ,2026-08-26,2026-09-06,0.025,3,quantile,0
