target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
hospital admissions,CZ,2026-03-18,2026-03-15,0.01,1,quantile,0
hospital admissions,CZ,2026-03-18,2026-03-15,0.025,1,quantile,0
hospital admissions,CZ,2026-03-18,2026-03-15,0.05,1,quantile,0
hospital admissions,CZ,2026-03-18,2026-03-15,0.1,1,quantile,0.801168693154865
hospital admissions,CZ,2026-03-18,2026-03-15,0.15,1,quantile,1.97150385995579
hospital admissions,CZ,2026-03-18,2026-03-15,0.2,1,quantile,3.17865391042412
hospital admissions,CZ,2026-03-18,2026-03-15,0.25,1,quantile,4.22157144966524
hospital admissions,CZ,2026-03-18,2026-03-15,0.3,1,quantile,5.51084720736577
hospital admissions,CZ,2026-03-18,2026-03-15,0.35,1,quantile,6.8564620534871
hospital admissions,CZ,2026-03-18,2026-03-15,0.4,1,quantile,8.27777311507978
hospital admissions,CZ,2026-03-18,2026-03-15,0.45,1,quantile,9.90549934933034
hospital admissions,CZ,2026-03-18,2026-03-15,0.5,1,quantile,11.5626016693477
hospital admissions,CZ,2026-03-18,2026-03-15,0.55,1,quantile,13.635474167967
hospital admissions,CZ,2026-03-18,2026-03-15,0.6,1,quantile,15.733577429743
hospital admissions,CZ,2026-03-18,2026-03-15,0.65,1,quantile,18.1249700698983
hospital admissions,CZ,2026-03-18,2026-03-15,0.7,1,quantile,20.893565068496
hospital admissions,CZ,2026-03-18,2026-03-15,0.75,1,quantile,23.5106074399349
hospital admissions,CZ,2026-03-18,2026-03-15,0.8,1,quantile,26.1000593519212
hospital admissions,CZ,2026-03-18,2026-03-15,0.85,1,quantile,30.8832262577904
hospital admissions,CZ,2026-03-18,2026-03-15,0.9,1,quantile,37.0132714812299
hospital admissions,CZ,2026-03-18,2026-03-15,0.95,1,quantile,45.4758446873893
hospital admissions,CZ,2026-03-18,2026-03-15,0.975,1,quantile,53.3546176742497
hospital admissions,CZ,2026-03-18,2026-03-15,0.99,1,quantile,61.2171480755063
hospital admissions,CZ,2026-03-18,2026-03-22,0.01,2,quantile,0
hospital admissions,CZ,2026-03-18,2026-03-22,0.025,2,quantile,0
hospital admissions,CZ,2026-03-18,2026-03-22,0.05,2,quantile,0
hospital admissions,CZ,2026-03-18,2026-03-22,0.1,2,quantile,0.694425332978859
hospital admissions,CZ,2026-03-18,2026-03-22,0.15,2,quantile,2.13456425014812
hospital admissions,CZ,2026-03-18,2026-03-22,0.2,2,quantile,3.34307976882153
hospital admissions,CZ,2026-03-18,2026-03-22,0.25,2,quantile,4.75249082822192
hospital admissions,CZ,2026-03-18,2026-03-22,0.3,2,quantile,6.26234875913743
hospital admissions,CZ,2026-03-18,2026-03-22,0.35,2,quantile,7.79265478895683
hospital admissions,CZ,2026-03-18,2026-03-22,0.4,2,quantile,9.33465515691109
