origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.01,10.797234929766786
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.025,11.616259231231853
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.05,12.818362033727414
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.1,13.74865885602145
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.15,14.438721338868296
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.2,15.003176369882716
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.25,15.46369179760229
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.3,15.911382044177271
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.35,16.3598726095833
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.4,16.73495156354183
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.45,17.11529563683481
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.5,17.48201046632857
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.55,17.82770697960037
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.6,18.33647359211264
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.65,18.8403607029214
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.7,19.28661953777231
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.75,19.78855670153921
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.8,20.39032315901944
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.85,21.066025361988032
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.9,22.159707467156032
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.95,23.87617328422459
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.975,25.231207744874983
2026-03-25,hospital admissions,-1,2026-03-08,IE,quantile,0.99,27.47573098811484
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.01,8.91678988776314
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.025,9.731432176854636
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.05,10.445716578189243
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.1,11.17002721846548
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.15,11.797734604050513
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.2,12.147839443072638
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.25,12.481759416440903
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.3,12.802875113250076
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.35,13.085274002462778
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.4,13.448965061151778
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.45,13.70366077441115
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.5,13.910009472585578
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.55,14.10557520365663
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.6,14.346204782505838
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.65,14.52480039356075
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.7,14.750930307041786
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.75,14.89481403454751
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.8,15.037477779915438
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.85,15.193763079324766
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.9,15.331738321056504
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.95,15.453172299924312
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.975,15.511174028350872
2026-03-25,hospital admissions,0,2026-03-15,IE,quantile,0.99,15.566256611533088
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.01,7.509263036146628
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.025,7.987796682423215
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.05,8.545706069564984
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.1,9.141828819407284
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.15,9.616974809462192
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.2,10.029342188634477
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.25,10.48550376290059
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.3,10.804173147985448
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.35,11.122515138204887
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.4,11.40173990941318
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.45,11.715435696719108
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.5,11.959715178507976
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.55,12.16261355050713
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.6,12.475012480751516
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.65,12.743201407009495
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.7,13.161474224217889
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.75,13.58293976134477
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.8,14.00998845263518
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.85,14.612081959176113
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.9,15.307885934413138
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.95,16.602452993725546
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.975,17.608988714276983
2026-03-25,hospital admissions,1,2026-03-22,IE,quantile,0.99,19.460145730797308
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.01,6.40517248264454
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.025,6.822665631955672
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.05,7.284052114289568
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.1,7.829880335588172
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.15,8.257277411439821
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.2,8.592914709000391
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.25,8.910834637226928
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.3,9.212719464530451
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.35,9.469221534567762
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.4,9.702248457753852
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.45,9.986309307144722
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.5,10.272545739224816
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.55,10.517136894044748
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.6,10.783332460178574
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.65,11.117257876040105
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.7,11.442343844740629
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.75,11.72500825740737
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.8,12.298046035318494
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.85,12.884555917287653
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.9,13.825542767734452
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.95,15.512860319836854
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.975,17.7925842366977
2026-03-25,hospital admissions,2,2026-03-29,IE,quantile,0.99,20.22653271031431
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.01,5.466578744387992
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.025,5.789932902540634
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.05,6.176870208614525
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.1,6.68805050018201
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.15,7.170808255367304
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.2,7.508519887332398
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.25,7.789863938855687
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.3,8.131962820845812
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.35,8.354787022731566
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.4,8.573944811926255
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.45,8.833528984334635
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.5,9.085546307526291
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.55,9.395928798359789
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.6,9.679290691121508
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.65,9.89512907812443
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.7,10.2626167432949
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.75,10.6268930386338
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.8,11.024701494385626
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.85,11.598768184786788
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.9,12.674101535374168
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.95,15.726653107672346
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.975,19.94664666731817
2026-03-25,hospital admissions,3,2026-04-05,IE,quantile,0.99,25.62058453942497
2026-03-25,hospital admissions,4,2026-04-12,IE,quantile,0.01,4.878421516578156
2026-03-25,hospital admissions,4,2026-04-12,IE,quantile,0.025,5.208191570696261
