origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.01,2.6490444514530016
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.025,2.778710540909567
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.05,2.88696368463246
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.1,3.128069262833743
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.15,3.291023907121168
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.2,3.390293546257895
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.25,3.4524466836421785
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.3,3.5226706188227737
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.35,3.611037615134916
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.4,3.681650015236831
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.45,3.748596423264784
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.5,3.809142460991896
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.55,3.859369285407486
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.6,3.902073205200677
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.65,3.9682312206845234
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.7,4.041363639667274
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.75,4.108870488222792
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.8,4.190426461071118
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.85,4.303728341014888
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.9,4.481414528548463
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.95,4.747550640194142
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.975,4.980413891011276
2026-04-22,hospital admissions,-1,2026-04-05,EE,quantile,0.99,5.221687218353627
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.01,2.4937654702139502
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.025,2.629381213255044
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.05,2.7636454914662703
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.1,2.943672143521632
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.15,3.0734057750396384
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.2,3.169781258690942
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.25,3.23776789970631
2026-04-22,hospital admissions,0,2026-04-12,EE,quantile,0.3,3.316519901503011
