"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2026-03-01,"MT",7,"0.95",2026-03-11,"quantile","hospital admissions",0
2026-03-01,"MT",8,"0.975",2026-03-11,"quantile","hospital admissions",0
2026-03-01,"MT",9,"0.99",2026-03-11,"quantile","hospital admissions",0
2026-03-08,"CZ",0,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",1,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",1,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",2,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",2,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",3,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",3,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",3,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",4,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",4,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",4,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",5,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",5,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",5,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",6,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",6,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",6,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",7,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",7,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",8,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",9,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",10,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"CZ",11,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",5,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",6,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",7,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",9,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",10,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",11,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",11,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",12,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",13,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",13,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",14,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",15,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",16,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",16,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",17,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",18,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",19,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",20,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",21,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",22,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",24,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",26,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"EE",28,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",30,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",34,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",38,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",41,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",45,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",47,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",49,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",51,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",53,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",55,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",56,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",58,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",59,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",61,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",63,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",65,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",68,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",71,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",74,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",78,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",84,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",89.0249999999996,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"LV",99,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",0,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",0,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",0,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",0,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",0,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",0,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",1,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",1,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",1,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",1,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",2,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",2,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",2,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",3,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",3,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",4,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",4,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",5,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",5,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",6,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",7,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",8,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"MT",9,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",9,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",10,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",12,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",13,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",14,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",15,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",16,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",17,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",17,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",18,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",19,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",20,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",20,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",21,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",21,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",22,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",23,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",24,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",25,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",27,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",29,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",31.0249999999996,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PL",34,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",0,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",0,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",0,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",1,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",1,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",1,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",1,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",2,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",2,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",2,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",2,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",2,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",3,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",3,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",3,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",3,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",4,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",4,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",4,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",5,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",6,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",7,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"PT",8,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",0,"0.01",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",1,"0.025",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",1,"0.05",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",2,"0.1",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",2,"0.15",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",2,"0.2",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",3,"0.25",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",3,"0.3",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",3,"0.35",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",3,"0.4",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",4,"0.45",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",4,"0.5",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",4,"0.55",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",4,"0.6",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",5,"0.65",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",5,"0.7",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",5,"0.75",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",6,"0.8",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",6,"0.85",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",7,"0.9",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",8,"0.95",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",9,"0.975",2026-03-11,"quantile","hospital admissions",1
2026-03-08,"SK",10,"0.99",2026-03-11,"quantile","hospital admissions",1
2026-03-15,"CZ",0,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",0,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",1,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",1,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",2,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",2,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",2,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",3,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",3,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",3,"0.4",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",3,"0.45",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",4,"0.5",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",4,"0.55",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",4,"0.6",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",5,"0.65",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",5,"0.7",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",5,"0.75",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",6,"0.8",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",6,"0.85",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",7,"0.9",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",8,"0.95",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",9,"0.975",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"CZ",10.0100000000002,"0.99",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",4,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",5,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",6,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",7,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",8,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",9,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",10,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",11,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",11,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",12,"0.4",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",13,"0.45",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",13,"0.5",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",14,"0.55",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",15,"0.6",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",15,"0.65",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",16,"0.7",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",17,"0.75",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",18,"0.8",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",19,"0.85",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",21,"0.9",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",23,"0.95",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",25,"0.975",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"EE",28,"0.99",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",29,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",33,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",37,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",43,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",46,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",49,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",52,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",54,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",56,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",59,"0.4",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",61,"0.45",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",63,"0.5",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",65,"0.55",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",68,"0.6",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",70,"0.65",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",73,"0.7",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",77,"0.75",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",80,"0.8",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",84,"0.85",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",91,"0.9",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",102,"0.95",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",111,"0.975",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"LV",122,"0.99",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",0,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",1,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",1,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",1,"0.4",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",1,"0.45",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",2,"0.5",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",2,"0.55",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",3,"0.6",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",3,"0.65",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",4,"0.7",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",4,"0.75",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",5,"0.8",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",5,"0.85",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",6,"0.9",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",8,"0.95",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",9,"0.975",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"MT",10,"0.99",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",7,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",8,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",10,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",11,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",12,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",13,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",14,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",15,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",16,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",16,"0.4",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",17,"0.45",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",18,"0.5",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",19,"0.55",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",19,"0.6",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",20,"0.65",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",21,"0.7",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",22,"0.75",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",23,"0.8",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",24,"0.85",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",26,"0.9",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",29,"0.95",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",31,"0.975",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PL",34,"0.99",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",0,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",0,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",0,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",1,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",1,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",1,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",2,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",2,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",2,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",2,"0.4",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",3,"0.45",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",3,"0.5",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",3,"0.55",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",3,"0.6",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",3,"0.65",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",4,"0.7",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",4,"0.75",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",4,"0.8",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",5,"0.85",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",5,"0.9",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",6,"0.95",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",7,"0.975",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"PT",8,"0.99",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",0,"0.01",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",0,"0.025",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",1,"0.05",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",1,"0.1",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",1,"0.15",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",2,"0.2",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",2,"0.25",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",2,"0.3",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",2,"0.35",2026-03-11,"quantile","hospital admissions",2
2026-03-15,"SK",3,"0.4",2026-03-11,"quantile","hospital admissions",2
