"target_end_date","location","value","output_type_id","origin_date","output_type","target","horizon"
2026-03-22,"LV",58,"0.7",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",61,"0.75",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",65,"0.8",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",68,"0.85",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",73,"0.9",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",80,"0.95",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",86,"0.975",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"LV",92,"0.99",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.01",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.025",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.05",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.1",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.15",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.2",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.25",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.3",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.35",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.4",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.45",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",0,"0.5",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",1,"0.55",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",1,"0.6",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",1,"0.65",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",1,"0.7",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",1,"0.75",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",1,"0.8",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",2,"0.85",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",2,"0.9",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",2,"0.95",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",3,"0.975",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"MT",3,"0.99",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",10,"0.01",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",11,"0.025",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",13,"0.05",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",15,"0.1",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",16,"0.15",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",17,"0.2",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",18,"0.25",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",19,"0.3",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",20,"0.35",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",21,"0.4",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",22,"0.45",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",23,"0.5",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",23,"0.55",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",24,"0.6",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",25,"0.65",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",26,"0.7",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",27,"0.75",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",28,"0.8",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",30,"0.85",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",32,"0.9",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",35,"0.95",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",38,"0.975",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PL",40.0100000000002,"0.99",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",0,"0.01",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",0,"0.025",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",0,"0.05",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",1,"0.1",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",1,"0.15",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",2,"0.2",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",2,"0.25",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",2,"0.3",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",2,"0.35",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",2.60000000000014,"0.4",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",3,"0.45",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",3,"0.5",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",3,"0.55",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",4,"0.6",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",4,"0.65",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",4,"0.7",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",4,"0.75",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",5,"0.8",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",5,"0.85",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",6,"0.9",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",7,"0.95",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",8,"0.975",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"PT",9,"0.99",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",0,"0.01",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",0,"0.025",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",0,"0.05",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",1,"0.1",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",1,"0.15",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",1,"0.2",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",1,"0.25",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",2,"0.3",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",2,"0.35",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",2,"0.4",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",2,"0.45",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",2,"0.5",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",3,"0.55",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",3,"0.6",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",3,"0.65",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",3,"0.7",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",4,"0.75",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",4,"0.8",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",5,"0.85",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",5,"0.9",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",6,"0.95",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",7,"0.975",2026-03-18,"quantile","hospital admissions",2
2026-03-22,"SK",8,"0.99",2026-03-18,"quantile","hospital admissions",2
2026-03-29,"CZ",0,"0.01",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",0,"0.025",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",0,"0.05",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",0,"0.1",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",1,"0.15",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",1,"0.2",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",1,"0.25",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",1,"0.3",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",2,"0.35",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",2,"0.4",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",2,"0.45",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",2,"0.5",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",3,"0.55",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",3,"0.6",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",3,"0.65",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",3,"0.7",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",4,"0.75",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",4,"0.8",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",4,"0.85",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",5,"0.9",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",6,"0.95",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",7,"0.975",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"CZ",8,"0.99",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",3,"0.01",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",4,"0.025",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",5,"0.05",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",6,"0.1",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",7,"0.15",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",8,"0.2",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",8,"0.25",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",9,"0.3",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",10,"0.35",2026-03-18,"quantile","hospital admissions",3
2026-03-29,"EE",11,"0.4",2026-03-18,"quantile","hospital admissions",3
