origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.010,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.025,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.050,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.100,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.150,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.200,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.250,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.300,0.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.350,1.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.400,2.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.450,2.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.500,3.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.550,4.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.600,4.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.650,6.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.700,7.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.750,9.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.800,10.400000000001455
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.850,16.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.900,25.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.950,53.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.975,107.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,quantile,0.990,157.0
2026-04-01,hospital admissions,1,2026-03-29,CZ,median,,3.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.010,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.025,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.050,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.100,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.150,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.200,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.250,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.300,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.350,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.400,0.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.450,1.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.500,3.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.550,5.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.600,7.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.650,9.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.700,12.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.750,17.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.800,23.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.850,33.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.900,54.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.950,104.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.975,149.02499999999964
2026-04-01,hospital admissions,2,2026-04-05,CZ,quantile,0.990,205.0
2026-04-01,hospital admissions,2,2026-04-05,CZ,median,,3.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.010,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.025,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.050,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.100,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.150,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.200,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.250,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.300,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.350,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.400,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.450,0.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.500,3.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.550,6.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.600,9.0
2026-04-01,hospital admissions,3,2026-04-12,CZ,quantile,0.650,13.350000000000364
