origin_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.010,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.025,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.050,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.100,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.150,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.200,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.250,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.300,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.350,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.400,0.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.450,1.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.500,3.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.550,5.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.600,7.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.650,9.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.700,12.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.750,17.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.800,23.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.850,32.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.900,54.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.950,100.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.975,147.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,quantile,0.990,205.0
2026-04-29,hospital admissions,1,2026-04-26,CZ,median,,3.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.010,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.025,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.050,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.100,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.150,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.200,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.250,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.300,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.350,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.400,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.450,0.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.500,3.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.550,6.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.600,9.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.650,13.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.700,18.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.750,25.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.800,34.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.850,50.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.900,77.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.950,126.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.975,172.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,quantile,0.990,234.0
2026-04-29,hospital admissions,2,2026-05-03,CZ,median,,3.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.010,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.025,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.050,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.100,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.150,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.200,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.250,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.300,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.350,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.400,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.450,0.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.500,3.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.550,7.0
2026-04-29,hospital admissions,3,2026-05-10,CZ,quantile,0.600,12.0
